league,date_utc,team,opponent,homeAway,points_for,points_against,win,point_diff,game_num,cum_wins,cum_losses,rolling_win_pct_3,rolling_point_diff_3,rolling_pf_3,rolling_pa_3,rolling_win_pct_5,rolling_point_diff_5,rolling_pf_5,rolling_pa_5,rolling_win_pct_10,rolling_point_diff_10,rolling_pf_10,rolling_pa_10,rolling_win_pct_20,rolling_point_diff_20,rolling_pf_20,rolling_pa_20,streak_signed,rest_days,ema_point_diff_10,ema_pf_10,ema_pa_10
NFL,2025-09-28 17:00:00+00:00,New York Giants,Los Angeles Chargers,home,21,18,1,3,30,8.0,22.0,0.0,-10.333333333333334,17.333333333333332,27.666666666666668,0.4,4.0,25.0,21.0,0.4,-1.4,23.8,25.2,0.25,-4.7,19.35,24.05,-3,6.694444444444445,-1.8060927339217252,22.226907081894762,24.032999815816485
NFL,2025-10-05 17:00:00+00:00,New York Giants,New Orleans Saints,away,14,26,0,-12,31,9.0,22.0,0.3333333333333333,-4.333333333333333,22.333333333333332,26.666666666666668,0.4,0.8,23.0,22.2,0.5,1.0,24.5,23.5,0.3,-4.3,19.65,23.95,1,7.0,-0.9322576913905023,22.003833067004805,22.936090758395306
NFL,2025-10-10 00:15:00+00:00,New York Giants,Philadelphia Eagles,home,34,17,1,17,32,9.0,23.0,0.3333333333333333,-7.333333333333333,14.666666666666666,22.0,0.2,-8.0,17.4,25.4,0.5,2.5,25.2,22.7,0.25,-5.35,18.9,24.25,-1,4.302083333333333,-2.944574474774047,20.54859069118575,23.493165165959795
NFL,2025-10-19 20:05:00+00:00,New York Giants,Denver Broncos,away,32,33,0,-1,33,10.0,23.0,0.6666666666666666,2.6666666666666665,23.0,20.333333333333332,0.4,-1.6,23.0,24.6,0.5,3.0,24.1,21.1,0.3,-4.0,20.25,24.25,1,9.82638888888889,0.6817117933666887,22.994301474606523,22.312589681239828
NFL,2025-10-26 17:00:00+00:00,New York Giants,Philadelphia Eagles,away,20,38,0,-18,34,10.0,24.0,0.3333333333333333,1.3333333333333333,26.666666666666668,25.333333333333332,0.4,-1.2,22.0,23.2,0.5,3.6,26.0,22.4,0.3,-2.8,21.7,24.5,-1,6.871527777777778,0.37594601275456346,24.631701206496246,24.255755193741678
NFL,2025-11-02 18:00:00+00:00,New York Giants,San Francisco 49ers,home,24,34,0,-10,35,10.0,25.0,0.3333333333333333,-0.6666666666666666,28.666666666666668,29.333333333333332,0.4,-2.2,24.2,26.4,0.4,0.9,24.6,23.7,0.3,-3.3,21.8,25.1,-2,7.041666666666667,-2.965135080473539,23.789573714406018,26.754708794879555
NFL,2025-11-09 18:00:00+00:00,New York Giants,Chicago Bears,away,20,24,0,-4,36,10.0,26.0,0.0,-9.666666666666666,25.333333333333332,35.0,0.2,-4.8,24.8,29.6,0.3,-2.0,23.9,25.9,0.3,-3.55,21.9,25.45,-3,7.0,-4.24420142947835,23.827833039059467,28.072034468537815
NFL,2025-11-16 18:00:00+00:00,New York Giants,Green Bay Packers,home,20,27,0,-7,37,10.0,27.0,0.0,-10.666666666666666,21.333333333333332,32.0,0.2,-3.2,26.0,29.2,0.2,-5.6,21.7,27.3,0.3,-3.6,22.05,25.65,-4,7.0,-4.199801169573195,23.13186339559411,27.3316645651673
NFL,2025-11-23 18:00:00+00:00,New York Giants,Detroit Lions,away,27,34,0,-7,38,10.0,28.0,0.0,-7.0,21.333333333333332,28.333333333333332,0.0,-8.0,23.2,31.2,0.2,-4.8,23.1,27.9,0.3,-2.8,22.7,25.5,-5,7.0,-4.708928229650796,22.56243368730427,27.271361916955065
NFL,2025-12-02 01:15:00+00:00,New York Giants,New England Patriots,away,15,33,0,-18,39,10.0,29.0,0.0,-6.0,22.333333333333332,28.333333333333332,0.0,-9.2,22.2,31.4,0.2,-5.2,22.1,27.3,0.3,-2.8,23.05,25.85,-6,8.302083333333334,-5.125486733350651,23.36926392597622,28.49475065932687
NFL,2025-12-14 18:00:00+00:00,New York Giants,Washington Commanders,home,21,29,0,-8,40,10.0,30.0,0.0,-10.666666666666666,20.666666666666668,31.333333333333332,0.0,-9.2,21.2,30.4,0.2,-5.7,22.7,28.4,0.3,-3.55,23.25,26.8,-7,12.697916666666666,-7.466307327286897,21.847579575798722,29.313886903085617
NFL,2024-12-22 18:00:00+00:00,New York Jets,Los Angeles Rams,home,9,19,0,-10,21,9.0,12.0,0.3333333333333333,-1.3333333333333333,26.333333333333332,27.666666666666668,0.2,-6.0,22.4,28.4,0.2,-5.6,20.7,26.3,0.45,-1.65,19.75,21.4,1,7.0,-2.7923513315438093,22.527224396458493,25.319575728002302
NFL,2024-12-29 18:00:00+00:00,New York Jets,Buffalo Bills,away,14,40,0,-26,22,9.0,13.0,0.3333333333333333,-3.0,22.333333333333332,25.333333333333332,0.2,-3.0,23.0,26.0,0.2,-6.0,19.9,25.9,0.4,-2.25,18.7,20.95,-1,7.0,-4.102832907626754,20.067729051647856,24.170561959274607
NFL,2025-01-05 21:25:00+00:00,New York Jets,Miami Dolphins,home,32,20,1,12,23,9.0,14.0,0.3333333333333333,-9.666666666666666,18.333333333333332,28.0,0.2,-8.0,20.4,28.4,0.2,-8.3,19.3,27.6,0.4,-2.7,18.4,21.1,-2,7.142361111111111,-8.08413601533098,18.964505587711884,27.04864160304286
NFL,2025-08-10 00:00:00+00:00,New York Jets,Green Bay Packers,away,30,10,1,20,24,10.0,14.0,0.3333333333333333,-8.0,18.333333333333332,26.333333333333332,0.4,-4.6,22.6,27.2,0.3,-4.9,21.0,25.9,0.4,-2.8,19.15,21.95,1,14.0,-4.432474921634438,21.334595480855178,25.767070402489612
NFL,2025-08-16 23:00:00+00:00,New York Jets,New York Giants,away,12,31,0,-19,25,11.0,14.0,0.6666666666666666,2.0,25.333333333333332,23.333333333333332,0.6,0.6,23.4,22.8,0.4,-2.6,21.8,24.4,0.4,-1.95,19.65,21.6,2,6.958333333333333,0.00979324593546016,22.910123575245144,22.900330329309682
NFL,2025-08-22 23:30:00+00:00,New York Jets,Philadelphia Eagles,home,17,19,0,-2,26,11.0,15.0,0.6666666666666666,4.333333333333333,24.666666666666668,20.333333333333332,0.4,-4.6,19.4,24.0,0.3,-5.3,20.9,26.2,0.35,-3.05,19.5,22.55,-1,6.020833333333333,-3.446532798780078,20.92646474338239,24.372997542162466
NFL,2025-09-07 17:00:00+00:00,New York Jets,Pittsburgh Steelers,home,32,34,0,-2,27,11.0,16.0,0.3333333333333333,-0.3333333333333333,19.666666666666668,20.0,0.4,-3.0,21.0,24.0,0.3,-3.0,22.0,25.0,0.3,-3.35,19.85,23.2,-2,14.0,-3.183526835365518,20.212562062767407,23.396088898132923
NFL,2025-09-14 17:00:00+00:00,New York Jets,Buffalo Bills,home,10,30,0,-20,28,11.0,17.0,0.0,-7.666666666666667,20.333333333333332,28.0,0.4,1.8,24.6,22.8,0.3,-3.1,22.5,25.6,0.3,-2.8,20.5,23.3,-3,7.0,-2.968340138026333,22.355732596809695,25.32407273483603
NFL,2025-09-21 17:00:00+00:00,New York Jets,Tampa Bay Buccaneers,away,27,29,0,-2,29,11.0,18.0,0.0,-8.0,19.666666666666668,27.666666666666668,0.2,-4.6,20.2,24.8,0.3,-4.6,21.4,26.0,0.25,-4.15,19.8,23.95,-4,7.0,-6.06500556747609,20.109235761026113,26.174241328502205
NFL,2025-09-29 23:15:00+00:00,New York Jets,Miami Dolphins,away,21,27,0,-6,30,11.0,19.0,0.0,-8.0,23.0,31.0,0.0,-9.0,19.6,28.6,0.3,-4.2,21.5,25.7,0.2,-5.3,19.95,25.25,-5,8.260416666666666,-5.325913646116801,21.362101986294093,26.688015632410895
NFL,2025-10-05 17:00:00+00:00,New York Jets,Dallas Cowboys,home,22,37,0,-15,31,11.0,20.0,0.0,-9.333333333333334,19.333333333333332,28.666666666666668,0.0,-6.4,21.4,27.8,0.2,-5.5,20.4,25.9,0.2,-5.55,20.55,26.1,-6,5.739583333333333,-5.448474801368291,21.296265261513348,26.74474006288164
NFL,2025-10-12 13:30:00+00:00,New York Jets,Denver Broncos,home,11,13,0,-2,32,11.0,21.0,0.0,-7.666666666666667,23.333333333333332,31.0,0.0,-9.0,22.4,31.4,0.2,-6.0,21.7,27.7,0.2,-6.0,20.8,26.8,-7,6.854166666666667,-7.1851157465740565,21.424217032147283,28.60933277872134
NFL,2025-10-19 17:00:00+00:00,New York Jets,Carolina Panthers,home,6,13,0,-7,33,11.0,22.0,0.0,-7.666666666666667,18.0,25.666666666666668,0.0,-9.0,18.2,27.2,0.2,-3.6,21.4,25.0,0.2,-5.95,20.35,26.3,-8,7.145833333333333,-6.242367429015136,19.52890484448414,25.771272273499275
NFL,2025-10-26 17:00:00+00:00,New York Jets,Cincinnati Bengals,away,39,38,1,1,34,11.0,23.0,0.0,-8.0,13.0,21.0,0.0,-6.4,17.4,23.8,0.1,-5.5,18.8,24.3,0.2,-5.2,19.9,25.1,-9,7.0,-6.380118805557838,17.06910396366884,23.449222769226676
NFL,2025-11-09 18:00:00+00:00,New York Jets,Cleveland Browns,home,27,20,1,7,35,12.0,23.0,0.3333333333333333,-2.6666666666666665,18.666666666666668,21.333333333333332,0.2,-5.8,19.8,25.6,0.1,-7.4,19.7,27.1,0.25,-5.0,20.75,25.75,1,14.0,-5.03827902272914,21.056539606638143,26.09481862936728
NFL,2025-11-14 01:15:00+00:00,New York Jets,New England Patriots,away,14,27,0,-13,36,13.0,23.0,0.6666666666666666,0.3333333333333333,24.0,23.666666666666668,0.4,-3.2,21.0,24.2,0.2,-4.8,21.2,26.0,0.25,-5.05,21.05,26.1,2,4.302083333333333,-2.849501018596569,22.13716876906757,24.986669787664134
NFL,2025-11-23 18:00:00+00:00,New York Jets,Baltimore Ravens,away,10,23,0,-13,37,13.0,24.0,0.6666666666666666,-1.6666666666666667,26.666666666666668,28.333333333333332,0.4,-2.8,19.4,22.2,0.2,-5.9,20.9,26.8,0.25,-4.45,21.45,25.9,-1,9.697916666666666,-4.695046287942647,20.657683538328012,25.352729826270654
NFL,2025-11-30 18:00:00+00:00,New York Jets,Atlanta Falcons,home,27,24,1,3,38,13.0,25.0,0.3333333333333333,-6.333333333333333,17.0,23.333333333333332,0.4,-5.0,19.2,24.2,0.2,-7.0,18.7,25.7,0.25,-5.05,20.6,25.65,-2,7.0,-6.205037871953074,18.719922894995648,24.924960766948715
NFL,2025-12-07 18:00:00+00:00,New York Jets,Miami Dolphins,home,10,34,0,-24,39,14.0,25.0,0.3333333333333333,-7.666666666666667,17.0,24.666666666666668,0.6,-3.0,23.4,26.4,0.3,-4.7,20.4,25.1,0.3,-4.65,20.9,25.55,1,7.0,-4.53139462250706,20.225391459541893,24.756786082048947
NFL,2025-12-14 18:00:00+00:00,New York Jets,Jacksonville Jaguars,away,20,48,0,-28,40,14.0,26.0,0.3333333333333333,-11.333333333333334,15.666666666666666,27.0,0.4,-8.0,17.6,25.6,0.3,-6.9,18.7,25.6,0.3,-5.55,20.1,25.65,-1,7.0,-8.071141054778503,18.366229375988823,26.437370430767317
NFL,2024-12-22 18:00:00+00:00,Philadelphia Eagles,Washington Commanders,away,33,36,0,-3,22,15.0,7.0,1.0,8.333333333333334,24.333333333333332,16.0,1.0,10.0,27.2,17.2,1.0,13.2,28.3,15.1,0.7,2.95,22.6,19.65,10,6.857638888888889,9.836592861006451,26.559998135497953,16.7234052744915
NFL,2024-12-29 18:00:00+00:00,Philadelphia Eagles,Dallas Cowboys,home,41,7,1,34,23,15.0,8.0,0.6666666666666666,5.666666666666667,27.333333333333332,21.666666666666668,0.8,7.8,28.6,20.8,0.9,12.5,29.6,17.1,0.7,3.0,22.7,19.7,-1,7.0,7.502666886278005,27.730907565407414,20.22824067912941
NFL,2025-01-05 18:00:00+00:00,Philadelphia Eagles,New York Giants,home,20,13,1,7,24,16.0,8.0,0.6666666666666666,15.0,33.666666666666664,18.666666666666668,0.8,11.2,29.4,18.2,0.9,13.4,30.9,17.5,0.75,5.55,24.25,18.7,1,7.0,12.32036381604564,30.14346982624243,17.82310601019679
NFL,2025-01-12 21:30:00+00:00,Philadelphia Eagles,Green Bay Packers,home,22,10,1,12,25,17.0,8.0,0.6666666666666666,12.666666666666666,31.333333333333332,18.666666666666668,0.8,11.6,28.6,17.0,0.9,12.1,29.2,17.1,0.8,7.05,24.8,17.75,2,7.145833333333333,11.353024940400978,28.29920258510744,16.946177644706463
NFL,2025-01-19 20:00:00+00:00,Philadelphia Eagles,Los Angeles Rams,home,28,22,1,6,26,18.0,8.0,1.0,17.666666666666668,27.666666666666668,10.0,0.8,12.8,28.6,15.8,0.9,12.8,28.6,15.8,0.8,7.5,25.1,17.6,3,6.9375,11.470656769418982,27.153893024178814,15.683236254759832
NFL,2025-01-26 20:00:00+00:00,Philadelphia Eagles,Washington Commanders,home,55,23,1,32,27,19.0,8.0,1.0,8.333333333333334,23.333333333333332,15.0,0.8,11.2,28.8,17.6,0.9,10.6,28.0,17.4,0.8,7.75,25.8,18.05,4,7.0,10.475991902251895,27.3077306561463,16.831738753894406
NFL,2025-02-09 23:30:00+00:00,Philadelphia Eagles,Kansas City Chiefs,home,40,22,1,18,28,20.0,8.0,1.0,16.666666666666668,35.0,18.333333333333332,1.0,18.2,33.2,15.0,0.9,13.0,30.9,17.9,0.85,10.5,28.4,17.9,5,14.0,14.389447920024278,32.34268871866516,17.953240798640877
NFL,2025-08-07 23:30:00+00:00,Philadelphia Eagles,Cincinnati Bengals,home,34,27,1,7,29,21.0,8.0,1.0,18.666666666666668,41.0,22.333333333333332,1.0,15.0,33.0,18.0,0.9,13.1,31.2,18.1,0.85,11.15,28.7,17.55,6,14.0,15.045911934565318,33.73492713345331,18.68901519888799
NFL,2025-08-16 17:00:00+00:00,Philadelphia Eagles,Cleveland Browns,home,13,22,0,-9,30,22.0,8.0,1.0,19.0,43.0,24.0,1.0,15.0,35.8,20.8,0.9,13.3,32.2,18.9,0.9,11.55,29.35,17.8,7,8.729166666666666,13.583018855553442,33.78312220009816,20.20010334454472
NFL,2025-08-22 23:30:00+00:00,Philadelphia Eagles,New York Jets,away,19,17,1,2,31,22.0,9.0,0.6666666666666666,5.333333333333333,29.0,23.666666666666668,0.8,10.8,34.0,23.2,0.8,11.8,31.3,19.5,0.85,10.95,29.25,18.3,-1,6.270833333333333,9.477015427270997,30.00437270917122,20.527357281900223
NFL,2025-09-05 00:20:00+00:00,Philadelphia Eagles,Dallas Cowboys,home,24,20,1,4,32,23.0,9.0,0.6666666666666666,0.0,22.0,22.0,0.8,10.0,32.2,22.2,0.8,10.6,30.5,19.9,0.9,11.9,29.4,17.5,1,13.034722222222221,8.117558076858089,28.003577671140086,19.886019594281997
NFL,2025-09-14 20:25:00+00:00,Philadelphia Eagles,Kansas City Chiefs,away,20,17,1,3,33,24.0,9.0,0.6666666666666666,-1.0,18.666666666666668,19.666666666666668,0.8,4.4,26.0,21.6,0.9,11.3,29.6,18.3,0.9,11.9,29.6,17.7,2,9.836805555555555,7.368911153792982,27.275654458205523,19.906743304412544
NFL,2025-09-21 17:00:00+00:00,Philadelphia Eagles,Los Angeles Rams,home,33,26,1,7,34,25.0,9.0,1.0,3.0,21.0,18.0,0.8,1.4,22.0,20.6,0.9,8.2,27.5,19.3,0.9,10.8,29.2,18.4,3,6.857638888888889,6.574563671285166,25.952808193077246,19.37824452179208
NFL,2025-09-28 17:00:00+00:00,Philadelphia Eagles,Tampa Bay Buccaneers,away,31,25,1,6,35,26.0,9.0,1.0,4.666666666666667,25.666666666666668,21.0,0.8,1.4,21.8,20.4,0.9,8.2,28.8,20.6,0.9,10.15,29.0,18.85,4,7.0,6.651915731051498,27.234115794335928,20.58220006328443
NFL,2025-10-05 17:00:00+00:00,Philadelphia Eagles,Denver Broncos,home,17,21,0,-4,36,27.0,9.0,1.0,5.333333333333333,28.0,22.666666666666668,1.0,4.4,25.4,21.0,0.9,7.6,29.7,22.1,0.9,10.2,29.15,18.95,5,7.0,6.5333855981330435,27.918822013547576,21.38543641541453
NFL,2025-10-10 00:15:00+00:00,Philadelphia Eagles,New York Giants,away,17,34,0,-17,37,27.0,10.0,0.6666666666666666,3.0,27.0,24.0,0.8,3.2,25.0,21.8,0.8,6.6,28.6,22.0,0.85,8.6,28.3,19.7,-1,4.302083333333333,4.618224580290671,25.933581647448015,21.315357067157343
NFL,2025-10-19 17:00:00+00:00,Philadelphia Eagles,Minnesota Vikings,away,28,22,1,6,38,27.0,11.0,0.3333333333333333,-5.0,21.666666666666668,26.666666666666668,0.6,-1.0,23.6,24.6,0.7,1.7,24.8,23.1,0.8,7.35,27.85,20.5,-2,9.697916666666666,0.6876382929650946,24.309294075184738,23.62165578221964
NFL,2025-10-26 17:00:00+00:00,Philadelphia Eagles,New York Giants,home,38,20,1,18,39,28.0,11.0,0.3333333333333333,-5.0,20.666666666666668,25.666666666666668,0.6,-0.4,25.2,25.6,0.7,0.5,23.6,23.1,0.8,6.8,27.4,20.6,1,7.0,1.6535222396987135,24.980331516060236,23.326809276361523
NFL,2025-11-11 01:15:00+00:00,Philadelphia Eagles,Green Bay Packers,away,10,7,1,3,40,29.0,11.0,0.6666666666666666,2.3333333333333335,27.666666666666668,25.333333333333332,0.6,1.8,26.2,24.4,0.7,1.6,24.0,22.4,0.8,7.45,28.1,20.65,2,14.0,4.625609105208039,27.347543967685645,22.72193486247761
NFL,2025-11-17 01:20:00+00:00,Philadelphia Eagles,Detroit Lions,home,16,9,1,7,41,30.0,11.0,1.0,9.0,25.333333333333332,16.333333333333332,0.6,1.2,22.0,20.8,0.8,2.8,23.7,20.9,0.8,7.3,27.5,20.2,3,6.003472222222222,4.330043813352031,24.19344506447007,19.863401251118045
NFL,2025-11-23 21:25:00+00:00,Philadelphia Eagles,Dallas Cowboys,away,21,24,0,-3,42,31.0,11.0,1.0,9.333333333333334,21.333333333333332,12.0,0.8,3.4,21.8,18.4,0.8,3.3,23.4,20.1,0.8,6.95,26.95,20.0,4,6.836805555555555,4.8154903927425705,22.703727780020966,17.888237387278398
NFL,2025-11-28 20:00:00+00:00,Philadelphia Eagles,Chicago Bears,home,15,24,0,-9,43,31.0,12.0,0.6666666666666666,2.3333333333333335,15.666666666666666,13.333333333333334,0.8,6.2,22.6,16.4,0.7,2.6,23.1,20.5,0.8,6.95,26.35,19.4,-1,4.940972222222222,3.3944921395166485,22.393959092744424,18.99946695322778
NFL,2025-12-09 01:15:00+00:00,Philadelphia Eagles,Los Angeles Chargers,away,19,22,0,-3,44,31.0,13.0,0.3333333333333333,-1.6666666666666667,17.333333333333332,19.0,0.6,3.2,20.0,16.8,0.6,1.4,22.6,21.2,0.75,4.8,25.05,20.25,-2,10.21875,1.1409481141499846,21.049602894063618,19.90865477991364
NFL,2025-12-14 18:00:00+00:00,Philadelphia Eagles,Las Vegas Raiders,home,31,0,1,31,45,31.0,14.0,0.0,-5.0,18.333333333333332,23.333333333333332,0.4,-1.0,16.2,17.2,0.5,0.4,21.2,20.8,0.7,4.3,25.0,20.7,-3,5.697916666666667,0.38804845703180557,20.676947822415684,20.288899365383887
NFL,2024-12-21 21:30:00+00:00,Pittsburgh Steelers,Baltimore Ravens,away,17,34,0,-17,22,13.0,9.0,0.6666666666666666,1.6666666666666667,28.0,26.333333333333332,0.6,0.4,24.2,23.8,0.7,4.9,26.1,21.2,0.6,2.5,21.6,19.1,-1,6.003472222222222,2.4259404503351276,24.367928951523062,21.941988501187932
NFL,2024-12-25 18:00:00+00:00,Pittsburgh Steelers,Kansas City Chiefs,home,10,29,0,-19,23,13.0,10.0,0.3333333333333333,-6.0,19.0,25.0,0.4,-3.4,24.0,27.4,0.7,3.5,26.1,22.6,0.55,1.3,20.95,19.65,-2,3.8541666666666665,-1.1060487224530775,23.028305505791593,24.134354228244668
NFL,2025-01-05 01:00:00+00:00,Pittsburgh Steelers,Cincinnati Bengals,home,17,19,0,-2,24,13.0,11.0,0.0,-16.666666666666668,13.333333333333334,30.0,0.4,-6.2,22.2,28.4,0.6,-0.3,23.9,24.2,0.5,0.0,20.6,20.6,-3,10.291666666666666,-4.35949440927979,20.659522686556755,25.019017095836546
NFL,2025-01-12 01:00:00+00:00,Pittsburgh Steelers,Baltimore Ravens,away,14,28,0,-14,25,13.0,12.0,0.0,-12.666666666666666,14.666666666666666,27.333333333333332,0.2,-7.8,16.8,24.6,0.5,-2.7,21.9,24.6,0.5,0.6,20.6,20.0,-4,7.0,-3.9304954257743736,19.994154925364615,23.92465035113899
NFL,2025-08-09 23:00:00+00:00,Pittsburgh Steelers,Jacksonville Jaguars,away,31,25,1,6,26,13.0,13.0,0.0,-11.666666666666666,13.666666666666666,25.333333333333332,0.0,-13.2,14.2,27.4,0.4,-4.9,20.7,25.6,0.5,0.3,20.7,20.4,-5,14.0,-5.761314439269942,18.904308575298323,24.66562301456826
NFL,2025-08-16 23:00:00+00:00,Pittsburgh Steelers,Tampa Bay Buccaneers,home,14,17,0,-3,27,14.0,13.0,0.3333333333333333,-3.3333333333333335,20.666666666666668,24.0,0.2,-9.2,17.8,27.0,0.4,-4.4,21.0,25.4,0.55,0.9,22.1,21.2,1,7.0,-3.6228936321299523,21.103525197971354,24.726418830101306
NFL,2025-08-21 23:00:00+00:00,Pittsburgh Steelers,Carolina Panthers,away,19,10,1,9,28,14.0,14.0,0.3333333333333333,-3.6666666666666665,19.666666666666668,23.333333333333332,0.2,-6.4,17.2,23.6,0.3,-4.9,20.6,25.5,0.55,1.1,21.95,20.85,-1,5.0,-3.509640244469961,19.811975161976562,23.32161540644652
NFL,2025-09-07 17:00:00+00:00,Pittsburgh Steelers,New York Jets,away,34,32,1,2,29,15.0,14.0,0.6666666666666666,4.0,21.333333333333332,17.333333333333332,0.4,-0.8,19.0,19.8,0.4,-3.5,20.6,24.1,0.55,1.15,22.0,20.85,1,14.0,-1.2351602000208766,19.664343314344457,20.899503514365335
NFL,2025-09-14 17:00:00+00:00,Pittsburgh Steelers,Seattle Seahawks,home,17,31,0,-14,30,16.0,14.0,0.6666666666666666,2.6666666666666665,22.333333333333332,19.666666666666668,0.6,0.0,22.4,22.4,0.4,-3.9,19.6,23.5,0.55,0.9,23.05,22.15,2,7.0,-0.6469492545625354,22.27082634810001,22.917775602662545
NFL,2025-09-21 17:00:00+00:00,Pittsburgh Steelers,New England Patriots,away,21,14,1,7,31,16.0,15.0,0.6666666666666666,-1.0,23.333333333333332,24.333333333333332,0.6,0.0,23.0,23.0,0.3,-6.6,18.6,25.2,0.5,-0.3,22.9,23.2,-1,7.0,-3.0747766628238926,21.312494284809095,24.38727094763299
NFL,2025-09-28 13:30:00+00:00,Pittsburgh Steelers,Minnesota Vikings,home,24,21,1,3,32,17.0,15.0,0.6666666666666666,-1.6666666666666667,24.0,25.666666666666668,0.6,0.2,21.0,20.8,0.4,-4.5,19.4,23.9,0.55,0.2,22.75,22.55,1,6.854166666666667,-1.2429990877650028,21.255677142116532,22.49867622988154
NFL,2025-10-12 17:00:00+00:00,Pittsburgh Steelers,Cleveland Browns,home,23,9,1,14,33,18.0,15.0,0.6666666666666666,-1.3333333333333333,20.666666666666668,22.0,0.8,1.4,23.0,21.6,0.5,-2.5,20.1,22.6,0.6,0.5,23.1,22.6,2,14.0,-0.47154470817136596,21.75464493445898,22.226189642630352
NFL,2025-10-17 00:15:00+00:00,Pittsburgh Steelers,Cincinnati Bengals,away,31,33,0,-2,34,19.0,15.0,1.0,8.0,22.666666666666668,14.666666666666666,0.8,2.4,23.8,21.4,0.6,0.8,21.4,20.6,0.6,0.25,22.65,22.4,3,4.302083333333333,2.1596452387688823,21.981073128193707,19.821427889424832
NFL,2025-10-27 00:20:00+00:00,Pittsburgh Steelers,Green Bay Packers,home,25,35,0,-10,35,19.0,16.0,0.6666666666666666,5.0,26.0,21.0,0.6,1.6,23.2,21.6,0.6,0.8,22.8,22.0,0.55,-0.95,22.35,23.3,-1,10.003472222222221,1.4033461044472673,23.620878013976668,22.217531909529406
NFL,2025-11-02 18:00:00+00:00,Pittsburgh Steelers,Indianapolis Colts,home,27,20,1,7,36,19.0,17.0,0.3333333333333333,0.6666666666666666,26.333333333333332,25.666666666666668,0.6,2.4,24.8,22.4,0.6,1.2,23.9,22.7,0.5,-1.85,22.3,24.15,-2,6.736111111111111,-0.6699895509067815,23.87162746598091,24.541617016887695
NFL,2025-11-10 01:20:00+00:00,Pittsburgh Steelers,Los Angeles Chargers,away,10,25,0,-15,37,20.0,17.0,0.3333333333333333,-1.6666666666666667,27.666666666666668,29.333333333333332,0.6,2.4,26.0,23.6,0.6,1.3,23.5,22.2,0.5,-1.55,22.25,23.8,1,7.305555555555555,0.7245540038035424,24.4404224721662,23.715868468362657
NFL,2025-11-16 18:00:00+00:00,Pittsburgh Steelers,Cincinnati Bengals,home,34,12,1,22,38,20.0,18.0,0.3333333333333333,-6.0,20.666666666666668,26.666666666666668,0.4,-1.2,23.2,24.4,0.6,0.1,23.1,23.0,0.45,-2.4,21.85,24.25,-1,6.694444444444445,-2.1344558150698294,21.814891113590527,23.949346928660358
NFL,2025-11-23 18:00:00+00:00,Pittsburgh Steelers,Chicago Bears,away,28,31,0,-3,39,21.0,18.0,0.6666666666666666,4.666666666666667,23.666666666666668,19.0,0.4,0.4,25.4,25.0,0.6,1.4,24.6,23.2,0.5,-1.05,22.6,23.65,1,7.0,2.2536270603974122,24.030365456574067,21.776738396176654
NFL,2025-11-30 21:25:00+00:00,Pittsburgh Steelers,Buffalo Bills,home,7,26,0,-19,40,21.0,19.0,0.3333333333333333,1.3333333333333333,24.0,22.666666666666668,0.4,0.2,24.8,24.6,0.5,0.9,24.0,23.1,0.45,-1.5,21.8,23.3,-1,7.142361111111111,1.2984221403251555,24.752117191742418,23.453695051417263
NFL,2025-12-07 18:00:00+00:00,Pittsburgh Steelers,Baltimore Ravens,away,27,22,1,5,41,21.0,20.0,0.3333333333333333,0.0,23.0,23.0,0.4,-1.6,21.2,22.8,0.5,0.4,23.0,22.6,0.4,-3.1,20.8,23.9,-2,6.857638888888889,-2.392200067006691,21.524459520516523,23.916659587523213
NFL,2025-12-16 01:15:00+00:00,Pittsburgh Steelers,Miami Dolphins,home,28,15,1,13,42,22.0,20.0,0.3333333333333333,-5.666666666666667,20.666666666666668,26.333333333333332,0.4,-2.0,21.2,23.2,0.5,0.2,23.6,23.4,0.45,-2.15,21.5,23.65,1,8.302083333333334,-1.0481636911872925,22.520012334968065,23.568176026155356
NFL,2024-12-22 21:25:00+00:00,San Francisco 49ers,Miami Dolphins,away,17,29,0,-12,24,10.0,14.0,0.3333333333333333,-2.0,18.0,20.0,0.2,-7.4,16.2,23.6,0.4,-2.7,21.1,23.8,0.45,-0.05,22.35,22.4,-1,9.840277777777779,-2.6205874356460246,19.500923004332712,22.121510439978735
NFL,2024-12-31 01:15:00+00:00,San Francisco 49ers,Detroit Lions,home,34,40,0,-6,25,10.0,15.0,0.3333333333333333,2.3333333333333335,20.333333333333332,18.0,0.2,-9.2,16.2,25.4,0.4,-3.8,20.5,24.3,0.4,-0.8,22.0,22.8,-2,8.159722222222221,-4.325935174619474,19.046209730817672,23.372144905437146
NFL,2025-01-05 21:25:00+00:00,San Francisco 49ers,Arizona Cardinals,away,24,47,0,-23,26,10.0,16.0,0.0,-8.0,19.0,27.0,0.2,-4.8,21.0,25.8,0.3,-5.6,20.3,25.9,0.35,-1.25,22.0,23.25,-3,5.840277777777778,-4.630310597415933,21.765080688850823,26.395391286266754
NFL,2025-08-10 00:30:00+00:00,San Francisco 49ers,Denver Broncos,home,9,30,0,-21,27,10.0,17.0,0.0,-13.666666666666666,25.0,38.666666666666664,0.2,-4.4,23.8,28.2,0.3,-6.9,20.9,27.8,0.35,-2.25,22.1,24.35,-4,14.0,-7.97025412515849,22.17142965451431,30.141683779672796
